4;arms_factory;910.00;12.90;1614.00;3.81;0
4;arms_factory;910.00;12.90;1614.00;3.81;0
4;arms_factory;910.00;12.90;1614.00;3.81;0
4;industrial_complex;910.00;12.90;1614.00;3.81;0
4;industrial_complex;910.00;12.90;1614.00;3.81;0
4;industrial_complex;910.00;12.90;1614.00;3.81;0
4;industrial_complex;910.00;12.90;1614.00;3.81;0
4;industrial_complex;910.00;12.90;1614.00;3.81;0
4;air_base;910.00;12.90;1614.00;3.81;0
4;supply_node;900.00;14.25;1682.00;5.10;0
4;supply_node;883.00;14.50;1622.00;5.10;0
4;supply_node;872.00;15.05;1638.00;5.10;0
4;supply_node;878.00;12.85;1663.00;5.10;0
4;supply_node;915.00;12.85;1590.00;5.10;0
4;supply_node;912.00;13.93;1625.00;5.10;0
4;supply_node;925.00;14.40;1675.00;5.10;0
4;supply_node;901.00;15.12;1659.00;5.10;0
4;supply_node;929.00;11.32;1613.00;5.10;0
4;supply_node;859.00;13.73;1669.00;5.10;0
4;supply_node;926.00;15.80;1644.00;5.10;0
4;supply_node;867.00;14.32;1685.00;5.10;0
4;supply_node;894.00;15.18;1638.00;5.10;0
4;supply_node;903.00;11.53;1604.00;5.10;0
4;supply_node;923.00;11.10;1580.00;5.10;0
4;supply_node;927.00;10.18;1595.00;5.10;0
4;supply_node;860.00;15.90;1638.00;5.10;0
4;supply_node;859.00;14.60;1654.00;5.10;0
4;bunker;910.00;12.90;1614.00;3.81;0
4;bunker;883.00;13.03;1659.00;3.81;0
4;bunker;907.00;14.32;1667.00;3.81;0
4;bunker;925.00;14.98;1673.00;3.81;0
4;bunker;854.00;14.15;1683.00;3.81;0
4;bunker;921.00;11.73;1593.00;3.81;0
4;bunker;915.00;12.32;1607.00;3.81;0
4;bunker;896.00;13.65;1620.00;3.81;0
4;bunker;930.00;10.40;1601.00;3.81;0
4;bunker;918.00;13.80;1602.00;3.81;0
4;bunker;917.00;15.95;1651.00;3.81;0
4;bunker;869.00;15.93;1635.00;3.81;0
4;bunker;856.00;14.30;1648.00;3.81;0
4;bunker;913.00;15.00;1687.00;3.81;0
4;bunker;861.00;13.32;1670.00;3.81;0
4;bunker;928.00;9.70;1573.00;3.81;0
4;bunker;866.00;13.57;1651.00;3.81;0
4;bunker;897.00;14.15;1630.00;3.81;0
4;rocket_site;910.00;12.90;1614.00;3.81;0
4;radar_station;895.00;14.35;1632.00;5.10;0
6;anti_air_building;972.00;18.00;1640.00;1.75;0
6;anti_air_building;972.00;18.00;1640.00;1.75;0
6;anti_air_building;972.00;18.00;1640.00;1.75;0
66;rocket_site;995.00;9.70;1454.00;2.47;0
66;radar_station;964.00;9.70;1486.00;3.15;0
66;anti_air_building;995.00;9.70;1454.00;2.47;0
66;anti_air_building;995.00;9.70;1454.00;2.47;0
66;anti_air_building;995.00;9.70;1454.00;2.47;0
66;air_base;995.00;9.70;1454.00;2.47;0
68;air_base;1037.00;13.90;1497.00;1.52;0
10;air_base;1192.00;9.70;1522.00;1.66;0
9;air_base;1185.00;9.70;1553.00;5.27;0
16;air_base;1162.00;9.78;1620.00;4.33;0
11;air_base;1103.00;13.23;1650.00;4.32;0
17;air_base;1088.00;13.32;1677.00;0.71;0
13;air_base;1016.00;15.30;1691.00;2.26;0
15;air_base;1169.00;9.70;1741.00;2.76;0
14;air_base;1133.00;9.70;1807.00;0.10;0
22;air_base;1195.00;9.75;1725.00;1.82;0
56;air_base;1147.00;9.70;1931.00;1.35;0
57;air_base;1038.00;9.70;1973.00;1.46;0
58;air_base;918.00;10.70;1921.00;5.58;0
61;air_base;793.00;9.70;2239.00;6.18;0
62;air_base;1106.00;9.70;2191.00;4.02;0
64;air_base;1165.00;9.70;2392.00;3.07;0
63;air_base;1526.00;9.70;2150.00;0.41;0
54;air_base;1501.00;9.70;2027.00;0.85;0
53;air_base;1657.00;9.73;1955.00;4.47;0
52;air_base;1616.00;9.70;1757.00;1.45;0
50;air_base;1656.00;9.70;1757.00;2.40;0
43;air_base;1521.00;9.70;1738.00;3.35;0
48;air_base;1546.00;11.20;1747.00;3.00;0
44;air_base;1544.00;9.70;1699.00;6.01;0
45;air_base;1541.00;9.70;1687.00;2.40;0
46;air_base;1514.00;9.70;1687.00;3.96;0
38;air_base;1483.00;11.00;1681.00;0.78;0
41;air_base;1500.00;9.70;1658.00;5.41;0
40;air_base;1455.00;9.70;1645.00;1.29;0
34;air_base;1404.00;15.35;1604.00;4.90;0
33;air_base;1397.00;11.05;1628.00;0.78;0
32;air_base;1373.00;9.82;1665.00;4.39;0
31;air_base;1337.00;9.70;1705.00;1.73;0
29;air_base;1275.00;9.70;1717.00;2.33;0
55;air_base;1342.00;9.70;1891.00;3.51;0
59;air_base;723.00;10.43;2047.00;1.96;0
60;air_base;717.00;13.53;2113.00;6.08;0
3;air_base;812.00;9.70;1784.00;1.14;0
5;air_base;923.00;13.10;1783.00;0.55;0
2;air_base;880.00;12.80;1722.00;4.76;0
51;air_base;903.00;12.43;1575.00;5.07;0
65;air_base;948.00;13.20;1454.00;6.09;0
80;air_base;1036.00;16.02;1445.00;2.04;0
67;air_base;1011.00;9.70;1419.00;5.13;0
81;air_base;1130.00;9.70;1450.00;4.70;0
78;air_base;1137.00;13.43;1385.00;4.09;0
82;air_base;1111.00;14.45;1401.00;2.54;0
77;air_base;1113.00;14.43;1346.00;6.25;0
79;air_base;1141.00;13.55;1347.00;0.47;0
76;air_base;1090.00;9.70;1302.00;5.05;0
74;air_base;1211.00;9.70;1275.00;4.19;0
73;air_base;1232.00;10.75;1270.00;1.52;0
72;air_base;1256.00;9.70;1289.00;5.14;0
70;air_base;1282.00;9.70;1294.00;5.74;0
71;air_base;1298.00;9.70;1300.00;3.58;0
69;air_base;1299.00;9.70;1344.00;4.54;0
75;air_base;1202.00;9.70;1292.00;2.03;0
18;air_base;1244.00;9.70;1501.00;4.83;0
25;air_base;1299.00;9.70;1494.00;5.34;0
24;air_base;1310.00;9.70;1538.00;1.22;0
36;air_base;1364.00;9.70;1544.00;2.84;0
23;air_base;1412.00;9.70;1432.00;4.84;0
37;air_base;1397.00;9.70;1571.00;5.50;0
35;air_base;1379.00;10.85;1575.00;5.00;0
27;air_base;1360.00;9.95;1616.00;3.28;0
26;air_base;1340.00;10.20;1587.00;0.26;0
19;air_base;1237.00;9.70;1549.00;1.21;0
20;air_base;1279.00;9.70;1606.00;2.77;0
28;air_base;1314.00;9.70;1658.00;5.95;0
21;air_base;1211.00;9.70;1707.00;0.61;0
42;air_base;1436.00;12.23;1700.00;5.51;0
47;air_base;1599.00;9.70;1747.00;1.80;0
39;air_base;1487.00;9.70;1637.00;3.45;0
84;air_base;2623.00;9.70;2004.00;0.48;0
12;air_base;969.00;12.35;1791.00;1.06;0
8;air_base;1070.00;13.45;1518.00;2.61;0
8;rocket_site;1070.00;13.45;1518.00;2.61;0
68;rocket_site;1037.00;13.90;1497.00;1.52;0
17;rocket_site;1088.00;13.32;1677.00;0.71;0
21;rocket_site;1211.00;9.70;1707.00;0.61;0
29;rocket_site;1275.00;9.70;1717.00;2.33;0
31;rocket_site;1337.00;9.70;1705.00;1.73;0
55;rocket_site;1342.00;9.70;1891.00;3.51;0
54;rocket_site;1501.00;9.70;2027.00;0.85;0
53;rocket_site;1657.00;9.73;1955.00;4.47;0
69;rocket_site;1299.00;9.70;1344.00;4.54;0
71;rocket_site;1298.00;9.70;1300.00;3.58;0
70;rocket_site;1282.00;9.70;1294.00;5.74;0
73;rocket_site;1232.00;10.75;1270.00;1.52;0
72;rocket_site;1256.00;9.70;1289.00;5.14;0
74;rocket_site;1211.00;9.70;1275.00;4.19;0
75;rocket_site;1202.00;9.70;1292.00;2.03;0
76;rocket_site;1090.00;9.70;1302.00;5.05;0
79;rocket_site;1141.00;13.55;1347.00;0.47;0
77;rocket_site;1113.00;14.43;1346.00;6.25;0
82;rocket_site;1111.00;14.45;1401.00;2.54;0
78;rocket_site;1137.00;13.43;1385.00;4.09;0
81;rocket_site;1130.00;9.70;1450.00;4.70;0
80;rocket_site;1036.00;16.02;1445.00;2.04;0
67;rocket_site;1011.00;9.70;1419.00;5.13;0
10;rocket_site;1192.00;9.70;1522.00;1.66;0
65;rocket_site;948.00;13.20;1454.00;6.09;0
51;rocket_site;903.00;12.43;1575.00;5.07;0
6;rocket_site;972.00;18.00;1640.00;1.75;0
11;rocket_site;1103.00;13.23;1650.00;4.32;0
9;rocket_site;1185.00;9.70;1553.00;5.27;0
16;rocket_site;1162.00;9.78;1620.00;4.33;0
15;rocket_site;1169.00;9.70;1741.00;2.76;0
14;rocket_site;1133.00;9.70;1807.00;0.10;0
13;rocket_site;1016.00;15.30;1691.00;2.26;0
12;rocket_site;969.00;12.35;1791.00;1.06;0
5;rocket_site;923.00;13.10;1783.00;0.55;0
2;rocket_site;880.00;12.80;1722.00;4.76;0
3;rocket_site;812.00;9.70;1784.00;1.14;0
59;rocket_site;723.00;10.43;2047.00;1.96;0
60;rocket_site;717.00;13.53;2113.00;6.08;0
61;rocket_site;793.00;9.70;2239.00;6.18;0
58;rocket_site;918.00;10.70;1921.00;5.58;0
57;rocket_site;1038.00;9.70;1973.00;1.46;0
56;rocket_site;1147.00;9.70;1931.00;1.35;0
62;rocket_site;1106.00;9.70;2191.00;4.02;0
52;rocket_site;1616.00;9.70;1757.00;1.45;0
50;rocket_site;1656.00;9.70;1757.00;2.40;0
63;rocket_site;1526.00;9.70;2150.00;0.41;0
64;rocket_site;1165.00;9.70;2392.00;3.07;0
47;rocket_site;1599.00;9.70;1747.00;1.80;0
48;rocket_site;1546.00;11.20;1747.00;3.00;0
43;rocket_site;1521.00;9.70;1738.00;3.35;0
42;rocket_site;1436.00;12.23;1700.00;5.51;0
44;rocket_site;1544.00;9.70;1699.00;6.01;0
45;rocket_site;1541.00;9.70;1687.00;2.40;0
46;rocket_site;1514.00;9.70;1687.00;3.96;0
41;rocket_site;1500.00;9.70;1658.00;5.41;0
38;rocket_site;1483.00;11.00;1681.00;0.78;0
32;rocket_site;1373.00;9.82;1665.00;4.39;0
22;rocket_site;1195.00;9.75;1725.00;1.82;0
20;rocket_site;1279.00;9.70;1606.00;2.77;0
28;rocket_site;1314.00;9.70;1658.00;5.95;0
30;rocket_site;1327.00;9.70;1673.00;0.17;0
33;rocket_site;1397.00;11.05;1628.00;0.78;0
34;rocket_site;1404.00;15.35;1604.00;4.90;0
40;rocket_site;1455.00;9.70;1645.00;1.29;0
39;rocket_site;1487.00;9.70;1637.00;3.45;0
35;rocket_site;1379.00;10.85;1575.00;5.00;0
26;rocket_site;1340.00;10.20;1587.00;0.26;0
19;rocket_site;1237.00;9.70;1549.00;1.21;0
18;rocket_site;1244.00;9.70;1501.00;4.83;0
25;rocket_site;1299.00;9.70;1494.00;5.34;0
24;rocket_site;1310.00;9.70;1538.00;1.22;0
36;rocket_site;1364.00;9.70;1544.00;2.84;0
23;rocket_site;1412.00;9.70;1432.00;4.84;0
37;rocket_site;1397.00;9.70;1571.00;5.50;0
27;rocket_site;1360.00;9.95;1616.00;3.28;0
84;rocket_site;2623.00;9.70;2004.00;0.48;0
